id,hadith_id,source,chapter_no,hadith_no,chapter,chain_indx,text_ar,text_en
5809,40, Sahih Muslim ,40, 5809 ,The Book on Salutations and Greetings - كتاب السلام,"30330, 20428, 11013, 11045","وحدثنيه عبد الله بن عبد الرحمن الدارمي، أخبرنا أبو اليمان، أخبرنا شعيب، عن الزهري، أخبرنا علي بن حسين، أن صفية، زوج النبي صلى الله عليه وسلم أخبرته أنها جاءت إلى النبي صلى الله عليه وسلم تزوره في اعتكافه في المسجد في العشر الأواخر من رمضان فتحدثت عنده ساعة ثم قامت تنقلب وقام النبي صلى الله عليه وسلم يقلبها ‏.‏ ثم ذكر بمعنى حديث معمر غير أنه قال فقال النبي صلى الله عليه وسلم ‏""‏ إن الشيطان يبلغ من الإنسان مبلغ الدم ‏""‏ ‏.‏ ولم يقل ‏""‏ يجري ‏""‏ ‏.‏",
5857,40, Sahih Muslim ,40, 5857 ,The Book on Salutations and Greetings - كتاب السلام,"11263, 34","قال أبو الزبير وسمعت جابر بن عبد الله، يقول لدغت رجلا منا عقرب ونحن جلوس مع رسول الله صلى الله عليه وسلم ‏.‏ فقال رجل يا رسول الله أرقي قال ‏""‏ من استطاع منكم أن ينفع أخاه فليفعل ‏""‏ ‏.‏",
5893,40, Sahih Muslim ,40, 5893 ,The Book on Salutations and Greetings - كتاب السلام,,"قالت ودخلت عليه بابن لي قد أعلقت عليه من العذرة فقال ‏""‏ علامه تدغرن أولادكن بهذا العلاق عليكن بهذا العود الهندي فإن فيه سبعة أشفية منها ذات الجنب يسعط من العذرة ويلد من ذات الجنب ‏""‏ ‏.‏",
5895,40, Sahih Muslim ,40, 5895 ,The Book on Salutations and Greetings - كتاب السلام,11201,قال عبيد الله وأخبرتني أن ابنها ذاك بال في حجر رسول الله صلى الله عليه وسلم فدعا رسول الله صلى الله عليه وسلم بماء فنضحه على بوله ولم يغسله غسلا ‏.‏,
5898,40, Sahih Muslim ,40, 5898 ,The Book on Salutations and Greetings - كتاب السلام,"30201, 30263, 30022, 30421, 20005, 30553, 20121, 20115, 30025, 30330, 11013, 10567, 13",وحدثنا أبو بكر بن أبي شيبة، وعمرو الناقد، وزهير بن حرب، وابن أبي عمر، قالوا حدثنا سفيان بن عيينة، ح وحدثنا عبد بن حميد، أخبرنا عبد الرزاق، أخبرنا معمر، ح وحدثنا عبد الله بن عبد الرحمن الدارمي، أخبرنا أبو اليمان، أخبرنا شعيب، كلهم عن  الزهري، عن أبي سلمة، عن أبي هريرة، عن النبي صلى الله عليه وسلم ‏.‏ بمثل حديث عقيل وفي حديث سفيان ويونس الحبة السوداء ‏.‏ ولم يقل الشونيز ‏.‏,
5899,40, Sahih Muslim ,40, 5899 ,The Book on Salutations and Greetings - كتاب السلام,"20379, 30367, 20155, 10606, 11884, 13","وحدثنا يحيى بن أيوب، وقتيبة بن سعيد، وابن، حجر قالوا حدثنا إسماعيل، - وهو ابن جعفر - عن العلاء، عن أبيه، عن أبي هريرة، أن رسول الله صلى الله عليه وسلم قال ‏""‏ ما من داء إلا في الحبة السوداء منه شفاء إلا السام ‏""‏ ‏.‏",
5902,40, Sahih Muslim ,40, 5902 ,The Book on Salutations and Greetings - كتاب السلام,"20557, 11168, 11019, 11297, 38","وحدثنيه عمرو بن زرارة، أخبرنا عبد الوهاب، - يعني ابن عطاء - عن سعيد، عن قتادة، عن أبي المتوكل الناجي، عن أبي سعيد الخدري، أن رجلا، أتى النبي صلى الله عليه وسلم فقال إن أخي عرب بطنه ‏.‏ فقال له ‏""‏ اسقه عسلا ‏""‏ ‏.‏ بمعنى حديث شعبة ‏.‏",
5914,40, Sahih Muslim ,40, 5914 ,The Book on Salutations and Greetings - كتاب السلام,"20423, 11352, 11331, 20150, 11063",وحدثنيه وهب بن بقية، أخبرنا خالد، - يعني الطحان - عن الشيباني، عن حبيب، بن أبي ثابت عن إبراهيم بن سعد بن مالك، عن أبيه، عن النبي صلى الله عليه وسلم ‏.‏ بنحو حديثهم ‏.‏,
5917,40, Sahih Muslim ,40, 5917 ,The Book on Salutations and Greetings - كتاب السلام,"30487, 20029, 20475, 912",وحدثنيه أبو الطاهر، وحرملة بن يحيى، قالا أخبرنا ابن وهب، أخبرني يونس، عن ابن شهاب، بهذا الإسناد غير أنه قال إن عبد الله بن الحارث حدثه ‏.‏ ولم يقل عبد الله بن عبد الله ‏.‏,
5922,40, Sahih Muslim ,40, 5922 ,The Book on Salutations and Greetings - كتاب السلام,"20029, 20475, 11013, 10567","وحدثني أبو الطاهر، وحرملة، - وتقاربا في اللفظ - قالا أخبرنا ابن وهب، أخبرني يونس، عن ابن شهاب، أن أبا سلمة بن عبد الرحمن بن عوف، حدثه أن رسول الله صلى الله عليه وسلم قال ‏""‏ لا عدوى ‏""‏ ‏.‏ ويحدث أن رسول الله صلى الله عليه وسلم قال ‏""‏ لا يورد ممرض على مصح ‏""‏ ‏.‏",
5927,40, Sahih Muslim ,40, 5927 ,The Book on Salutations and Greetings - كتاب السلام,"30184, 20321, 11263",حدثنا أحمد بن يونس، حدثنا زهير، حدثنا أبو الزبير، عن جابر، ح,
6010,41, Sahih Muslim ,41, 6010 ,The Book Concerning the Use of Correct Words - كتاب الألفاظ من الأدب وغيرها,"20262, 20020, 10770, 10801","وحدثنيه زهير بن حرب، حدثنا عثمان بن عمر، حدثنا شعبة، عن سماك، قال سمعت علقمة بن وائل، عن أبيه، أن النبي صلى الله عليه وسلم قال ‏""‏ لا تقولوا الكرم ‏.‏ ولكن قولوا العنب والحبلة ‏""‏ ‏.‏",
6059,43, Sahih Muslim ,43, 6059 ,The Book of Vision - كتاب الرؤيا,20184,وحدثنيه زهير بن حرب، حدثنا يعقوب بن إبراهيم، حدثنا ابن أخي الزهري، حدثنا عمي، ‏.‏ فذكر الحديثين جميعا بإسناديهما سواء مثل حديث يونس ‏.‏,
6065,43, Sahih Muslim ,43, 6065 ,The Book of Vision - كتاب الرؤيا,"30373, 20459, 11013, 11004",حدثنا حاجب بن الوليد، حدثنا محمد بن حرب، عن الزبيدي، أخبرني الزهري، عن عبيد الله بن عبد الله، أن ابن عباس، أو أبا هريرة كان يحدث أن رجلا، أتى رسول الله صلى الله عليه وسلم ح,
6074,43, Sahih Muslim ,43, 6074 ,The Book of Vision - كتاب الرؤيا,,"فقال ابن عباس فسألت عن قول النبي، صلى الله عليه وسلم ‏""‏ إنك أرى الذي أريت فيك ما أريت ‏""‏ ‏.‏ فأخبرني أبو هريرة أن النبي صلى الله عليه وسلم قال ‏""‏ بينا أنا نائم رأيت في يدى سوارين من ذهب فأهمني شأنهما فأوحي إلى في المنام أن انفخهما فنفختهما فطارا فأولتهما كذابين يخرجان من بعدي فكان أحدهما العنسي صاحب صنعاء والآخر مسيلمة صاحب اليمامة ‏""‏ ‏.‏",
6089,44, Sahih Muslim ,44, 6089 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"30553, 20121, 20115, 11013, 10567",حدثنا عبد بن حميد، أخبرنا عبد الرزاق، أخبرنا معمر، عن الزهري، عن أبي، سلمة عن جابر، ح,
6096,44, Sahih Muslim ,44, 6096 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"30263, 30421, 20005",وحدثناه عمرو الناقد، وابن أبي عمر، قالا حدثنا سفيان، عن أبي الزناد، بهذا الإسناد نحوه ‏.‏,
6134,44, Sahih Muslim ,44, 6134 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"20020, 11216, 13",وحدثنيه عبيد الله بن معاذ، حدثنا أبي، حدثنا شعبة، عن محمد بن زياد، سمع  أبا هريرة، يقول قال رسول الله صلى الله عليه وسلم بمثله ‏.‏,
6163,44, Sahih Muslim ,44, 6163 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"30263, 20005, 11048",حدثنا عمرو الناقد، حدثنا سفيان بن عيينة، عن ابن المنكدر، أنه سمع جابر، بن عبد الله ح,
6164,44, Sahih Muslim ,44, 6164 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"30312, 20005, 11048, 34, 11210, 11442",وحدثنا إسحاق، أخبرنا سفيان، عن ابن المنكدر، عن جابر، وعن عمرو، عن محمد، بن علي عن جابر، أحدهما يزيد على الآخر ح,
6171,44, Sahih Muslim ,44, 6171 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"30553, 20121, 20115, 11013, 10567, 13",حدثنا عبد بن حميد، أخبرنا عبد الرزاق، أخبرنا معمر، عن الزهري، حدثني أبو سلمة عن أبي هريرة، عن النبي صلى الله عليه وسلم بمثله ‏.‏,
6174,44, Sahih Muslim ,44, 6174 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"30201, 30421, 30423, 20005, 11081, 11059, 4057",وحدثنا أبو بكر بن أبي شيبة، وابن أبي عمر، وأحمد بن عبدة، قالوا حدثنا سفيان، عن عمرو، عن نافع بن جبير، عن جرير، عن النبي صلى الله عليه وسلم بمثل حديث الأعمش ‏.‏,
6175,44, Sahih Muslim ,44, 6175 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"30150, 20286, 20020, 11019, 11598",حدثني عبيد الله بن معاذ، حدثنا أبي، حدثنا شعبة، عن قتادة، سمع عبد الله، بن أبي عتبة يحدث عن أبي سعيد الخدري، ح,
6183,44, Sahih Muslim ,44, 6183 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"30399, 20304, 11289",وحدثنا يحيى بن يحيى، أخبرنا يزيد بن زريع، عن سليمان التيمي، عن أنس، بن مالك ح,
6192,44, Sahih Muslim ,44, 6192 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"20029, 20475",وحدثنيه حرملة بن يحيى، أخبرنا ابن وهب، أخبرني يونس، عن ابن شهاب، بهذا الإسناد ‏.‏ نحو حديث مالك ‏.‏,
6198,44, Sahih Muslim ,44, 6198 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"30367, 20532, 11269",وحدثنا قتيبة بن سعيد، حدثنا جعفر بن سليمان، عن ثابت، عن أنس، ح,
6224,44, Sahih Muslim ,44, 6224 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,20250,وحدثنيه محمد بن المثنى، حدثنا عبد الصمد، حدثنا المثنى، بهذا الإسناد ‏.‏,
6261,44, Sahih Muslim ,44, 6261 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"30201, 30216, 20354, 30212, 11060, 11161",حدثنا أبو بكر بن أبي شيبة، وأبو كريب قالا حدثنا أبو معاوية، ح وحدثنا ابن، نمير حدثنا أبي كلاهما، عن الأعمش، عن أبي صالح، عن أبي هريرة، ح,
6262,44, Sahih Muslim ,44, 6262 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"30367, 30421, 11061, 11197",وحدثنا قتيبة بن سعيد، حدثنا المغيرة يعني الحزامي، ح وحدثنا ابن أبي عمر، حدثنا سفيان، كلاهما عن أبي الزناد، عن الأعرج، عن أبي هريرة، ح,
6263,44, Sahih Muslim ,44, 6263 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"30150, 20286, 20020, 11216",وحدثناه عبيد الله بن معاذ، حدثنا أبي، حدثنا شعبة، عن محمد بن زياد، سمع  أبا هريرة، ح,
6267,44, Sahih Muslim ,44, 6267 ,The Book Pertaining to the Excellent Qualities of the Holy Prophet (may Peace be upon them) and His - كتاب الفضائل,"20029, 20475, 30553, 20121","وحدثنيه حرملة بن يحيى، أخبرنا ابن وهب، أخبرني يونس، ح وحدثنا عبد بن، حميد أخبرنا عبد الرزاق، أخبرنا معمر، كلاهما عن الزهري، بهذا الإسناد ‏.‏ وزاد في حديث معمر ‏""‏ رجل سأل عن شىء ونقر عنه ‏""‏ ‏.‏ وقال في حديث يونس عامر بن سعد أنه سمع سعدا ‏.‏",
